weight	degeneracy	user	system	elapsed	maxDurationExceeded	nvars	method
51 1 10.75 0 10.75 FALSE 66 "localizer"
52 1 10.7199999999993 0 10.7700000000186 FALSE 66 "localizer"
53 1 10.8400000000001 0 10.8499999999767 FALSE 66 "localizer"
54 1 10.8099999999995 0.0200000000000031 10.9199999999837 FALSE 66 "localizer"
55 1 10.9500000000007 0 10.960000000021 FALSE 66 "localizer"
56 1 10.9699999999993 0.00999999999999801 11.0300000000279 FALSE 66 "localizer"
57 1 10.8999999999996 0 10.9199999999837 FALSE 66 "localizer"
58 1 10.8900000000012 0.0500000000000007 10.9799999999814 FALSE 66 "localizer"
59 1 10.9399999999987 0.0199999999999996 11 FALSE 66 "localizer"
60 1 10.9899999999998 0.0100000000000016 11.0100000000093 FALSE 66 "localizer"
61 1 11 0.0199999999999996 11.039999999979 FALSE 66 "localizer"
62 1 10.8900000000012 0.00999999999999801 10.9100000000326 FALSE 66 "localizer"
63 1 10.9499999999989 0.0199999999999996 11.0299999999697 FALSE 66 "localizer"
64 1 10.9400000000005 0.0300000000000011 10.960000000021 FALSE 66 "localizer"
65 66 10.9400000000005 0.0300000000000011 11.0099999999511 FALSE 66 "localizer"
65 66 10.9899999999998 0.0299999999999976 11.0100000000093 FALSE 66 "localizer"
1 1 0.859999999998763 0 0.85999999998603 FALSE 67 "localizer"
2 1 1.27000000000044 0 1.28000000002794 FALSE 67 "localizer"
3 1 1.67000000000007 0.0200000000000031 1.67999999999302 FALSE 67 "localizer"
4 1 2.04999999999927 0 2.04000000003725 FALSE 67 "localizer"
5 1 2.46000000000095 0 2.45999999996275 FALSE 67 "localizer"
6 1 2.81999999999971 0 2.8300000000163 FALSE 67 "localizer"
7 1 3.19000000000051 0 3.17999999999302 FALSE 67 "localizer"
8 1 3.51000000000022 0 3.52000000001863 FALSE 67 "localizer"
9 1 3.90000000000146 0 3.9199999999837 FALSE 67 "localizer"
10 1 4.25 0 4.23999999999069 FALSE 67 "localizer"
11 1 4.54999999999927 0 4.55999999999767 FALSE 67 "localizer"
12 1 4.89999999999964 0 4.9100000000326 FALSE 67 "localizer"
13 1 5.1200000000008 0.00999999999999801 5.15999999997439 FALSE 67 "localizer"
14 1 5.43999999999869 0 5.45000000001164 FALSE 67 "localizer"
15 1 5.77000000000044 0 5.77999999996973 FALSE 67 "localizer"
16 1 6.02000000000044 0.0199999999999996 6.05999999999767 FALSE 67 "localizer"
17 1 6.26999999999862 0 6.29000000003725 FALSE 67 "localizer"
18 1 6.60000000000036 0 6.61999999999534 FALSE 67 "localizer"
19 1 6.80000000000109 0 6.80999999999767 FALSE 67 "localizer"
20 1 7.07999999999993 0.0300000000000011 7.11999999999534 FALSE 67 "localizer"
21 1 7.28999999999905 0 7.29999999998836 FALSE 67 "localizer"
22 1 7.53000000000065 0 7.55999999999767 FALSE 67 "localizer"
23 1 7.70999999999913 0.0199999999999996 7.73999999999069 FALSE 67 "localizer"
24 1 7.96999999999935 0.0100000000000016 8 FALSE 67 "localizer"
25 1 8.25 0 8.30999999999767 FALSE 67 "localizer"
26 1 8.57999999999993 0 8.59999999997672 FALSE 67 "localizer"
27 1 8.64000000000124 0 8.69000000000233 FALSE 67 "localizer"
28 1 8.77000000000044 0 8.80999999999767 FALSE 67 "localizer"
29 1 8.82999999999993 0.0299999999999976 8.88000000000466 FALSE 67 "localizer"
30 1 9.07999999999993 0.0199999999999996 9.09000000002561 FALSE 67 "localizer"
31 1 9.13999999999942 0.0100000000000016 9.21999999997206 FALSE 67 "localizer"
32 1 9.40999999999985 0.0199999999999996 9.42999999999302 FALSE 67 "localizer"
33 1 9.86000000000058 0 9.86000000004424 FALSE 67 "localizer"
34 1 9.85999999999876 0 9.88999999995576 FALSE 67 "localizer"
35 1 9.86000000000058 0 9.90000000002328 FALSE 67 "localizer"
36 1 9.92000000000007 0.0300000000000011 9.96999999997206 FALSE 67 "localizer"
37 1 10.1700000000001 0 10.2300000000396 FALSE 67 "localizer"
38 1 10.8099999999995 0 10.8299999999581 FALSE 67 "localizer"
39 1 10.1900000000005 0.0199999999999996 10.2300000000396 FALSE 67 "localizer"
40 1 10.2900000000009 0 10.320000000007 FALSE 67 "localizer"
41 1 10.4499999999989 0 10.4599999999627 FALSE 67 "localizer"
42 1 10.6100000000006 0.00999999999999801 10.6600000000326 FALSE 67 "localizer"
43 1 10.5900000000001 0 10.679999999993 FALSE 67 "localizer"
44 1 10.7199999999993 0 10.75 FALSE 67 "localizer"
45 1 10.9599999999991 0 11 FALSE 67 "localizer"
46 1 10.8600000000006 0 10.8499999999767 FALSE 67 "localizer"
47 1 11 0.0200000000000031 11.0599999999977 FALSE 67 "localizer"
48 1 10.8999999999996 0.0599999999999987 11 FALSE 67 "localizer"
49 1 10.9700000000012 0.0500000000000007 11.0300000000279 FALSE 67 "localizer"
50 1 11.1099999999988 0.00999999999999801 11.1599999999744 FALSE 67 "localizer"
51 1 11.1499999999996 0 11.1699999999837 FALSE 67 "localizer"
52 1 11.25 0 11.2399999999907 FALSE 67 "localizer"
53 1 11.2800000000007 0 11.3099999999977 FALSE 67 "localizer"
54 1 11.2800000000007 0.0800000000000018 11.4500000000116 FALSE 67 "localizer"
55 1 11.3799999999992 0.0199999999999996 11.429999999993 FALSE 67 "localizer"
56 1 11.7700000000004 0 11.859999999986 FALSE 67 "localizer"
57 1 11.5299999999988 0 11.5300000000279 FALSE 67 "localizer"
58 1 11.3600000000006 0 11.4099999999744 FALSE 67 "localizer"
59 1 11.3400000000001 0 11.3400000000256 FALSE 67 "localizer"
60 1 11.3400000000001 0 11.359999999986 FALSE 67 "localizer"
61 1 11.3099999999995 0 11.3099999999977 FALSE 67 "localizer"
62 1 11.3400000000001 0 11.3399999999674 FALSE 67 "localizer"
63 1 11.3500000000004 0.0300000000000011 11.3800000000047 FALSE 67 "localizer"
64 1 11.2899999999991 0 11.3099999999977 FALSE 67 "localizer"
65 1 11.369999999999 0 11.3699999999953 FALSE 67 "localizer"
66 67 11.3600000000006 0.00999999999999801 11.3800000000047 FALSE 67 "localizer"
66 67 11.3299999999999 0.0199999999999996 11.359999999986 FALSE 67 "localizer"
1 1 0.949999999998909 0 0.950000000011642 FALSE 68 "localizer"
2 1 1.31999999999971 0 1.3300000000163 FALSE 68 "localizer"
3 1 1.72999999999956 0 1.72999999998137 FALSE 68 "localizer"
4 1 2.15000000000146 0 2.1600000000326 FALSE 68 "localizer"
5 1 2.52999999999884 0 2.53999999997905 FALSE 68 "localizer"
6 1 2.93000000000029 0 2.92999999999302 FALSE 68 "localizer"
7 1 3.30999999999949 0 3.30999999999767 FALSE 68 "localizer"
8 1 3.65999999999985 0 3.6699999999837 FALSE 68 "localizer"
9 1 4.06999999999971 0 4.09000000002561 FALSE 68 "localizer"
10 1 4.3700000000008 0 4.36999999999534 FALSE 68 "localizer"
11 1 4.73999999999978 0 4.73999999999069 FALSE 68 "localizer"
12 1 5.06999999999971 0 5.07000000000698 FALSE 68 "localizer"
13 1 5.54000000000087 0 5.53999999997905 FALSE 68 "localizer"
14 1 5.68999999999869 0.0100000000000016 5.72999999998137 FALSE 68 "localizer"
15 1 5.93000000000029 0.0199999999999996 5.97000000003027 FALSE 68 "localizer"
16 1 6.29000000000087 0 6.28999999997905 FALSE 68 "localizer"
17 1 6.52999999999884 0.0100000000000016 6.54999999998836 FALSE 68 "localizer"
18 1 6.79999999999927 0 6.79999999998836 FALSE 68 "localizer"
19 1 7.16000000000167 0 7.19000000000233 FALSE 68 "localizer"
20 1 7.43999999999869 0 7.44000000000233 FALSE 68 "localizer"
21 1 7.79000000000087 0 7.79999999998836 FALSE 68 "localizer"
22 1 7.86999999999898 0 7.89000000001397 FALSE 68 "localizer"
23 1 8.06999999999971 0.0199999999999996 8.11999999999534 FALSE 68 "localizer"
24 1 8.2400000000016 0.0199999999999996 8.25 FALSE 68 "localizer"
25 1 8.54999999999927 0 8.54999999998836 FALSE 68 "localizer"
26 1 8.70000000000073 0 8.70000000001164 FALSE 68 "localizer"
27 1 8.8799999999992 0 8.88000000000466 FALSE 68 "localizer"
28 1 9.07999999999993 0 9.0800000000163 FALSE 68 "localizer"
29 1 9.17000000000007 0 9.20999999996275 FALSE 68 "localizer"
30 1 9.5 0.00999999999999801 9.52000000001863 FALSE 68 "localizer"
31 1 9.57999999999993 0.0199999999999996 9.60999999998603 FALSE 68 "localizer"
32 1 9.77999999999884 0 9.79999999998836 FALSE 68 "localizer"
33 1 9.89999999999964 0 9.9100000000326 FALSE 68 "localizer"
34 1 10.0600000000013 0 10.0599999999977 FALSE 68 "localizer"
35 1 10.25 0.0100000000000016 10.2799999999697 FALSE 68 "localizer"
36 1 10.2999999999993 0 10.2999999999884 FALSE 68 "localizer"
37 1 10.4200000000001 0.0199999999999996 10.4800000000396 FALSE 68 "localizer"
38 1 10.5499999999993 0 10.5599999999977 FALSE 68 "localizer"
39 1 10.7600000000002 0 10.7799999999697 FALSE 68 "localizer"
40 1 10.8100000000013 0 10.8099999999977 FALSE 68 "localizer"
41 1 10.869999999999 0.0300000000000011 10.9500000000116 FALSE 68 "localizer"
42 1 11.0300000000007 0 11.0499999999884 FALSE 68 "localizer"
43 1 11.0199999999986 0 11.0599999999977 FALSE 68 "localizer"
44 1 11.2000000000007 0 11.2300000000396 FALSE 68 "localizer"
45 1 11.2800000000007 0 11.2799999999697 FALSE 68 "localizer"
46 1 11.2799999999988 0 11.3099999999977 FALSE 68 "localizer"
47 1 11.3400000000001 0 11.359999999986 FALSE 68 "localizer"
48 1 11.3899999999994 0.0199999999999996 11.4100000000326 FALSE 68 "localizer"
49 1 11.6400000000012 0.00999999999999801 11.6499999999651 FALSE 68 "localizer"
50 1 11.7299999999996 0 11.7600000000093 FALSE 68 "localizer"
51 1 11.6100000000006 0 11.640000000014 FALSE 68 "localizer"
52 1 11.6000000000004 0.0200000000000031 11.710000000021 FALSE 68 "localizer"
53 1 11.7900000000009 0.00999999999999801 11.8099999999977 FALSE 68 "localizer"
54 1 11.8400000000001 0.0199999999999996 11.9000000000233 FALSE 68 "localizer"
55 1 11.8400000000001 0.0100000000000016 11.859999999986 FALSE 68 "localizer"
56 1 12 0 12.0100000000093 FALSE 68 "localizer"
57 1 11.9799999999996 0 12.039999999979 FALSE 68 "localizer"
58 1 12.0900000000001 0 12.1300000000047 FALSE 68 "localizer"
59 1 12.1499999999996 0.0199999999999996 12.2399999999907 FALSE 68 "localizer"
60 1 11.9200000000001 0.0100000000000016 12.0300000000279 FALSE 68 "localizer"
61 1 12.0300000000007 0.0199999999999996 12.0599999999977 FALSE 68 "localizer"
62 1 12.25 0 12.320000000007 FALSE 68 "localizer"
63 1 12.0999999999985 0.0299999999999976 12.1699999999837 FALSE 68 "localizer"
64 1 12.0900000000001 0 12.140000000014 FALSE 68 "localizer"
65 1 11.9500000000007 0 12.0200000000186 FALSE 68 "localizer"
66 1 12.25 0.0199999999999996 12.3099999999977 FALSE 68 "localizer"
67 68 12.3400000000001 0.0100000000000016 12.3899999999558 FALSE 68 "localizer"
67 68 12.1299999999992 0.0199999999999996 12.2000000000116 FALSE 68 "localizer"
1 1 0.889999999999418 0.0100000000000016 0.910000000032596 FALSE 69 "localizer"
2 1 1.3700000000008 0 1.36999999999534 FALSE 69 "localizer"
3 1 1.81000000000131 0 1.81000000005588 FALSE 69 "localizer"
4 1 2.26000000000022 0 2.25999999995111 FALSE 69 "localizer"
5 1 2.64999999999964 0 2.67000000004191 FALSE 69 "localizer"
6 1 3.17000000000007 0 3.15999999997439 FALSE 69 "localizer"
7 1 3.46999999999935 0 3.47999999998137 FALSE 69 "localizer"
8 1 3.98999999999978 0.0199999999999996 4.02000000001863 FALSE 69 "localizer"
9 1 4.30999999999949 0 4.32000000000698 FALSE 69 "localizer"
10 1 4.68000000000029 0 4.67999999999302 FALSE 69 "localizer"
11 1 4.97999999999956 0 4.97999999998137 FALSE 69 "localizer"
12 1 5.23999999999978 0 5.26000000000931 FALSE 69 "localizer"
13 1 5.57999999999993 0 5.5800000000163 FALSE 69 "localizer"
14 1 5.93000000000029 0 5.92999999999302 FALSE 69 "localizer"
15 1 6.23000000000138 0 6.21999999997206 FALSE 69 "localizer"
16 1 6.52999999999884 0 6.54000000003725 FALSE 69 "localizer"
17 1 6.93000000000029 0.00999999999999801 6.94000000000233 FALSE 69 "localizer"
18 1 7.29999999999927 0 7.29999999998836 FALSE 69 "localizer"
19 1 7.39999999999964 0 7.52000000001863 FALSE 69 "localizer"
20 1 7.6200000000008 0.0199999999999996 7.65999999997439 FALSE 69 "localizer"
21 1 7.86000000000058 0.0200000000000031 7.88000000000466 FALSE 69 "localizer"
22 1 8.06999999999971 0.00999999999999801 8.11000000004424 FALSE 69 "localizer"
23 1 8.34000000000015 0.0199999999999996 8.36999999999534 FALSE 69 "localizer"
24 1 8.71999999999935 0 8.75999999995111 FALSE 69 "localizer"
25 1 8.86000000000058 0.0300000000000011 8.89000000001397 FALSE 69 "localizer"
26 1 9.18000000000029 0.0100000000000016 9.3300000000163 FALSE 69 "localizer"
27 1 9.28999999999905 0.0199999999999996 9.48999999999069 FALSE 69 "localizer"
28 1 9.65999999999985 0 9.90000000002328 FALSE 69 "localizer"
29 1 9.94000000000051 0.0199999999999996 10.0199999999604 FALSE 69 "localizer"
30 1 10.1499999999996 0 10.1700000000419 FALSE 69 "localizer"
31 1 10.0599999999995 0 10.1399999999558 FALSE 69 "localizer"
32 1 10.4600000000009 0.0299999999999976 10.4800000000396 FALSE 69 "localizer"
33 1 10.6499999999996 0 10.7099999999627 FALSE 69 "localizer"
34 1 10.8299999999999 0 10.8800000000047 FALSE 69 "localizer"
35 1 10.7399999999998 0 10.7299999999814 FALSE 69 "localizer"
36 1 10.8899999999994 0 11 FALSE 69 "localizer"
37 1 11.380000000001 0.0300000000000011 11.4700000000303 FALSE 69 "localizer"
38 1 11.2999999999993 0 11.3399999999674 FALSE 69 "localizer"
39 1 11.3999999999996 0 11.4500000000116 FALSE 69 "localizer"
40 1 11.6100000000006 0 11.710000000021 FALSE 69 "localizer"
41 1 11.5900000000001 0 11.5999999999767 FALSE 69 "localizer"
42 1 11.6499999999996 0.0100000000000016 11.7300000000396 FALSE 69 "localizer"
43 1 11.6599999999999 0.0199999999999996 11.789999999979 FALSE 69 "localizer"
44 1 11.6000000000004 0 11.609999999986 FALSE 69 "localizer"
45 1 11.5900000000001 0 11.6699999999837 FALSE 69 "localizer"
46 1 11.7199999999993 0.00999999999999801 11.7300000000396 FALSE 69 "localizer"
47 1 11.8299999999999 0 11.8399999999674 FALSE 69 "localizer"
48 1 12.0300000000007 0.0400000000000027 12.0599999999977 FALSE 69 "localizer"
49 1 11.9500000000007 0.0299999999999976 12 FALSE 69 "localizer"
50 1 12.0099999999984 0 12.0300000000279 FALSE 69 "localizer"
51 1 12.0300000000007 0.0100000000000016 12.039999999979 FALSE 69 "localizer"
52 1 12.0499999999993 0 12.109999999986 FALSE 69 "localizer"
53 1 12.1700000000001 0 12.179999999993 FALSE 69 "localizer"
54 1 12.1200000000008 0.0199999999999996 12.1800000000512 FALSE 69 "localizer"
55 1 12.2099999999991 0.0300000000000011 12.2800000000279 FALSE 69 "localizer"
56 1 12.2700000000004 0.0299999999999976 12.2999999999884 FALSE 69 "localizer"
57 1 12.2700000000004 0.0300000000000011 12.3300000000163 FALSE 69 "localizer"
58 1 12.3599999999988 0 12.3499999999767 FALSE 69 "localizer"
59 1 12.2900000000009 0.0199999999999996 12.359999999986 FALSE 69 "localizer"
60 1 12.3400000000001 0.0100000000000016 12.3699999999953 FALSE 69 "localizer"
61 1 12.4200000000001 0.0199999999999996 12.429999999993 FALSE 69 "localizer"
62 1 12.4599999999991 0 12.4700000000303 FALSE 69 "localizer"
63 1 12.4700000000012 0 12.460000000021 FALSE 69 "localizer"
64 1 12.4300000000003 0 12.4400000000023 FALSE 69 "localizer"
65 1 12.4699999999993 0.00999999999999801 12.4799999999814 FALSE 69 "localizer"
66 1 12.4599999999991 0.0500000000000007 12.5100000000093 FALSE 69 "localizer"
67 1 12.4899999999998 0 12.5099999999511 FALSE 69 "localizer"
68 69 12.4700000000012 0.0199999999999996 12.4800000000396 FALSE 69 "localizer"
68 69 12.4099999999999 0.0300000000000011 12.4500000000116 FALSE 69 "localizer"
1 1 0.969999999999345 0 0.960000000020955 FALSE 70 "localizer"
2 1 1.38000000000102 0 1.4100000000326 FALSE 70 "localizer"
3 1 1.90999999999985 0 1.89999999996508 FALSE 70 "localizer"
4 1 2.32999999999993 0 2.32000000000698 FALSE 70 "localizer"
5 1 2.72999999999956 0 2.72999999998137 FALSE 70 "localizer"
6 1 3.1200000000008 0 3.11999999999534 FALSE 70 "localizer"
7 1 3.51000000000022 0 3.53999999997905 FALSE 70 "localizer"
8 1 3.93000000000029 0 3.92999999999302 FALSE 70 "localizer"
9 1 4.29000000000087 0 4.30999999999767 FALSE 70 "localizer"
10 1 4.68000000000029 0 4.69000000000233 FALSE 70 "localizer"
11 1 5.10999999999876 0 5.10000000003492 FALSE 70 "localizer"
12 1 5.40999999999985 0 5.4199999999837 FALSE 70 "localizer"
13 1 5.7400000000016 0.0300000000000011 5.77000000001863 FALSE 70 "localizer"
14 1 6.09000000000015 0.00999999999999801 6.13000000000466 FALSE 70 "localizer"
15 1 6.43000000000029 0.0199999999999996 6.45000000001164 FALSE 70 "localizer"
16 1 6.72999999999956 0 6.73999999999069 FALSE 70 "localizer"
17 1 7.03000000000065 0.0199999999999996 7.0800000000163 FALSE 70 "localizer"
18 1 7.36000000000058 0 7.35999999998603 FALSE 70 "localizer"
19 1 7.56999999999971 0.0100000000000016 7.60000000003492 FALSE 70 "localizer"
20 1 7.93000000000029 0.0300000000000011 7.96999999997206 FALSE 70 "localizer"
21 1 8.19999999999891 0 8.22000000003027 FALSE 70 "localizer"
22 1 8.5 0.0199999999999996 8.54999999998836 FALSE 70 "localizer"
23 1 8.63000000000102 0 8.64000000001397 FALSE 70 "localizer"
24 1 8.88999999999942 0 8.90999999997439 FALSE 70 "localizer"
25 1 9.11000000000058 0.00999999999999801 9.13000000000466 FALSE 70 "localizer"
26 1 9.32999999999993 0.0199999999999996 9.34000000002561 FALSE 70 "localizer"
27 1 9.55999999999949 0.0100000000000016 9.57999999995809 FALSE 70 "localizer"
28 1 9.77000000000044 0 9.77000000001863 FALSE 70 "localizer"
29 1 9.95000000000073 0.0199999999999996 10 FALSE 70 "localizer"
30 1 10.1399999999994 0.0199999999999996 10.1700000000419 FALSE 70 "localizer"
31 1 10.3199999999997 0 10.3300000000163 FALSE 70 "localizer"
32 1 10.4400000000005 0.0300000000000011 10.4799999999814 FALSE 70 "localizer"
33 1 10.7199999999993 0 10.7200000000303 FALSE 70 "localizer"
34 1 10.8400000000001 0 10.859999999986 FALSE 70 "localizer"
35 1 11.0300000000007 0 11.0299999999697 FALSE 70 "localizer"
36 1 11.1399999999994 0.0100000000000016 11.1500000000233 FALSE 70 "localizer"
37 1 11.2999999999993 0 11.2999999999884 FALSE 70 "localizer"
38 1 11.4300000000003 0.0199999999999996 11.4500000000116 FALSE 70 "localizer"
39 1 11.5799999999999 0 11.6500000000233 FALSE 70 "localizer"
40 1 11.6100000000006 0.00999999999999801 11.6199999999953 FALSE 70 "localizer"
41 1 11.6700000000001 0 11.6700000000419 FALSE 70 "localizer"
42 1 11.7799999999988 0.0399999999999991 11.8199999999488 FALSE 70 "localizer"
43 1 11.880000000001 0 11.890000000014 FALSE 70 "localizer"
44 1 11.9799999999996 0 12 FALSE 70 "localizer"
45 1 12.0900000000001 0.0100000000000016 12.1000000000349 FALSE 70 "localizer"
46 1 12.1799999999985 0 12.179999999993 FALSE 70 "localizer"
47 1 12.2800000000007 0 12.2800000000279 FALSE 70 "localizer"
48 1 12.2900000000009 0 12.3099999999977 FALSE 70 "localizer"
49 1 12.4099999999999 0 12.4000000000233 FALSE 70 "localizer"
50 1 12.4599999999991 0.0199999999999996 12.4799999999814 FALSE 70 "localizer"
51 1 12.5300000000007 0 12.539999999979 FALSE 70 "localizer"
52 1 12.5599999999995 0 12.5900000000256 FALSE 70 "localizer"
53 1 12.6100000000006 0.0100000000000016 12.6199999999953 FALSE 70 "localizer"
54 1 12.6700000000001 0.0299999999999976 12.7000000000116 FALSE 70 "localizer"
55 1 12.6999999999989 0 12.7200000000303 FALSE 70 "localizer"
56 1 12.7299999999996 0 12.7299999999814 FALSE 70 "localizer"
57 1 12.7600000000002 0.0199999999999996 12.7799999999697 FALSE 70 "localizer"
58 1 12.8400000000001 0 12.8400000000256 FALSE 70 "localizer"
59 1 12.8700000000008 0 12.8699999999953 FALSE 70 "localizer"
60 1 12.8899999999994 0.0100000000000016 12.9099999999744 FALSE 70 "localizer"
61 1 12.8999999999996 0 12.9000000000233 FALSE 70 "localizer"
62 1 12.9200000000001 0 12.929999999993 FALSE 70 "localizer"
63 1 13.0100000000002 0.0199999999999996 13.109999999986 FALSE 70 "localizer"
64 1 12.9499999999989 0.0300000000000011 12.9799999999814 FALSE 70 "localizer"
65 1 12.9000000000015 0 12.9300000000512 FALSE 70 "localizer"
66 1 13 0.0199999999999996 13.0099999999511 FALSE 70 "localizer"
67 1 12.9099999999999 0 12.9200000000419 FALSE 70 "localizer"
68 1 12.9799999999996 0 12.9699999999721 FALSE 70 "localizer"
69 70 12.9699999999993 0.0100000000000016 13 FALSE 70 "localizer"
69 70 12.9899999999998 0 12.9899999999907 FALSE 70 "localizer"
1 1 0.989999999999782 0 1 FALSE 71 "localizer"
2 1 1.46999999999935 0 1.46000000002095 FALSE 71 "localizer"
3 1 1.92000000000007 0 1.9199999999837 FALSE 71 "localizer"
4 1 2.35000000000036 0 2.35999999998603 FALSE 71 "localizer"
5 1 2.82999999999993 0 2.82000000000698 FALSE 71 "localizer"
6 1 3.21000000000095 0 3.22000000003027 FALSE 71 "localizer"
7 1 3.63000000000102 0 3.6699999999837 FALSE 71 "localizer"
8 1 4.09000000000015 0 4.0800000000163 FALSE 71 "localizer"
9 1 4.45999999999913 0 4.47999999998137 FALSE 71 "localizer"
10 1 4.82999999999993 0 4.82999999995809 FALSE 71 "localizer"
11 1 5.19000000000051 0 5.19000000000233 FALSE 71 "localizer"
12 1 5.58999999999833 0 5.59000000002561 FALSE 71 "localizer"
13 1 5.94000000000051 0 5.95999999996275 FALSE 71 "localizer"
14 1 6.29000000000087 0.0199999999999996 6.29999999998836 FALSE 71 "localizer"
15 1 6.63999999999942 0 6.65000000002328 FALSE 71 "localizer"
16 1 6.93000000000029 0.00999999999999801 6.94000000000233 FALSE 71 "localizer"
17 1 7.25 0 7.27000000001863 FALSE 71 "localizer"
18 1 7.59000000000015 0 7.57999999995809 FALSE 71 "localizer"
19 1 7.85999999999876 0 7.86000000004424 FALSE 71 "localizer"
20 1 8.2400000000016 0.0199999999999996 8.25 FALSE 71 "localizer"
21 1 8.38999999999942 0.0300000000000011 8.42999999999302 FALSE 71 "localizer"
22 1 8.67000000000007 0 8.69000000000233 FALSE 71 "localizer"
23 1 8.94000000000051 0 8.94000000000233 FALSE 71 "localizer"
24 1 9.19999999999891 0.0199999999999996 9.22999999998137 FALSE 71 "localizer"
25 1 9.51000000000022 0.0100000000000016 9.52000000001863 FALSE 71 "localizer"
26 1 9.63999999999942 0 9.63999999995576 FALSE 71 "localizer"
27 1 9.90999999999985 0 9.92999999999302 FALSE 71 "localizer"
28 1 10.0900000000001 0.0199999999999996 10.1100000000442 FALSE 71 "localizer"
29 1 10.3000000000011 0.00999999999999801 10.3199999999488 FALSE 71 "localizer"
30 1 10.5 0 10.5100000000093 FALSE 71 "localizer"
31 1 10.6899999999987 0 10.6900000000023 FALSE 71 "localizer"
32 1 10.8900000000012 0 10.9000000000233 FALSE 71 "localizer"
33 1 11.0399999999991 0 11.0499999999884 FALSE 71 "localizer"
34 1 11.2000000000007 0 11.2099999999627 FALSE 71 "localizer"
35 1 11.3700000000008 0.0199999999999996 11.390000000014 FALSE 71 "localizer"
36 1 11.5100000000002 0 11.5100000000093 FALSE 71 "localizer"
37 1 11.6599999999999 0 11.6699999999837 FALSE 71 "localizer"
38 1 11.8199999999997 0 11.820000000007 FALSE 71 "localizer"
39 1 12.0100000000002 0 12.0300000000279 FALSE 71 "localizer"
40 1 12.0299999999988 0.0100000000000016 12.070000000007 FALSE 71 "localizer"
41 1 12.130000000001 0.0199999999999996 12.1699999999837 FALSE 71 "localizer"
42 1 12.2700000000004 0.0300000000000011 12.2900000000373 FALSE 71 "localizer"
43 1 12.3999999999996 0 12.4099999999744 FALSE 71 "localizer"
44 1 12.5399999999991 0 12.539999999979 FALSE 71 "localizer"
45 1 12.6200000000008 0 12.6199999999953 FALSE 71 "localizer"
46 1 12.6700000000001 0.0199999999999996 12.7000000000116 FALSE 71 "localizer"
47 1 12.7600000000002 0.0300000000000011 12.7999999999884 FALSE 71 "localizer"
48 1 12.8500000000004 0.00999999999999801 12.8699999999953 FALSE 71 "localizer"
49 1 12.9399999999987 0 12.9500000000116 FALSE 71 "localizer"
50 1 13.0200000000004 0 13.0400000000373 FALSE 71 "localizer"
51 1 13.0599999999995 0 13.0599999999977 FALSE 71 "localizer"
52 1 13.130000000001 0.0199999999999996 13.1499999999651 FALSE 71 "localizer"
53 1 13.1899999999987 0.0100000000000016 13.2200000000303 FALSE 71 "localizer"
54 1 13.2400000000016 0.0199999999999996 13.2600000000093 FALSE 71 "localizer"
55 1 13.5099999999984 0 13.5099999999511 FALSE 71 "localizer"
56 1 13.3900000000012 0.0199999999999996 13.4000000000233 FALSE 71 "localizer"
57 1 13.4099999999999 0.0100000000000016 13.429999999993 FALSE 71 "localizer"
58 1 13.4300000000003 0.0199999999999996 13.4400000000023 FALSE 71 "localizer"
59 1 13.3999999999996 0 13.4100000000326 FALSE 71 "localizer"
60 1 13.4799999999996 0 13.4899999999907 FALSE 71 "localizer"
61 1 13.5100000000002 0 13.5100000000093 FALSE 71 "localizer"
62 1 13.5400000000009 0.00999999999999801 13.5599999999977 FALSE 71 "localizer"
63 1 13.5099999999984 0 13.5099999999511 FALSE 71 "localizer"
64 1 13.5400000000009 0 13.5500000000466 FALSE 71 "localizer"
65 1 13.5599999999995 0 13.5599999999977 FALSE 71 "localizer"
66 1 13.5400000000009 0.0199999999999996 13.570000000007 FALSE 71 "localizer"
67 1 13.5399999999991 0.0100000000000016 13.5699999999488 FALSE 71 "localizer"
68 1 13.5900000000001 0.0199999999999996 13.6100000000442 FALSE 71 "localizer"
69 1 13.5699999999997 0 13.570000000007 FALSE 71 "localizer"
70 71 13.6000000000004 0 13.5999999999767 FALSE 71 "localizer"
70 71 13.6200000000008 0.0100000000000016 13.6500000000233 FALSE 71 "localizer"
1 1 1.01000000000022 0 1.01000000000931 FALSE 72 "localizer"
2 1 1.53000000000065 0 1.53000000002794 FALSE 72 "localizer"
3 1 2.02999999999884 0 2.02999999996973 FALSE 72 "localizer"
4 1 2.5 0 2.49000000004889 FALSE 72 "localizer"
5 1 2.89999999999964 0 2.89999999996508 FALSE 72 "localizer"
6 1 3.32000000000153 0.0199999999999996 3.34000000002561 FALSE 72 "localizer"
7 1 3.76999999999862 0 3.77999999996973 FALSE 72 "localizer"
8 1 4.25 0 4.26000000000931 FALSE 72 "localizer"
9 1 4.76000000000022 0 4.76000000000931 FALSE 72 "localizer"
10 1 5.11000000000058 0 5.10999999998603 FALSE 72 "localizer"
11 1 5.43000000000029 0 5.42999999999302 FALSE 72 "localizer"
12 1 5.77000000000044 0 5.79999999998836 FALSE 72 "localizer"
13 1 6.19999999999891 0 6.20000000001164 FALSE 72 "localizer"
14 1 6.5 0.0199999999999996 6.52000000001863 FALSE 72 "localizer"
15 1 6.84000000000015 0.0100000000000016 6.85999999998603 FALSE 72 "localizer"
